review_id,emp_id,review_year,review_quarter,kpi_score,goal_completion_pct,manager_rating,peer_rating,self_rating,promotion_flag,increment_pct,department
REV0001547,EMP00442,2023,Q2,2.3,95,1,4,4,0,12.3,HR
REV0001548,EMP00442,2024,Q3,2.3,51,4,5,1,0,18.2,HR
REV0001549,EMP00443,2020,Q1,4.5,69,3,3,3,1,4.3,Marketing
REV0001550,EMP00443,2021,Q3,4.7,97,3,2,3,0,22.0,Marketing
REV0001551,EMP00443,2022,Q2,4.4,73,1,2,3,0,3.4,Marketing
REV0001552,EMP00443,2023,Q4,4.3,66,4,4,2,1,7.8,Marketing
REV0001553,EMP00444,2020,Q4,4.9,68,5,4,5,0,6.6,Legal
REV0001554,EMP00444,2021,Q3,4.5,85,3,4,3,0,10.1,Legal
REV0001555,EMP00444,2022,Q2,3.8,83,4,5,3,0,15.3,Legal
REV0001556,EMP00444,2023,Q4,2.1,75,3,4,2,1,14.0,Legal
REV0001557,EMP00444,2024,Q4,2.0,62,5,2,1,0,29.5,Legal
REV0001558,EMP00445,2020,Q3,2.8,62,4,4,4,0,6.2,HR
REV0001559,EMP00445,2021,Q3,2.5,68,4,1,4,0,15.5,HR
REV0001560,EMP00445,2022,Q3,3.4,55,3,3,5,0,18.5,HR
REV0001561,EMP00445,2023,Q3,4.3,75,2,3,4,0,6.6,HR
REV0001562,EMP00445,2024,Q4,3.4,80,4,4,4,0,12.5,HR
REV0001563,EMP00446,2020,Q3,3.2,51,4,2,5,0,21.2,Product
REV0001564,EMP00447,2020,Q4,3.5,82,2,4,4,0,10.5,Data Analytics
REV0001565,EMP00447,2021,Q4,4.3,93,5,3,4,0,27.4,Data Analytics
REV0001566,EMP00447,2022,Q3,4.0,63,3,3,3,0,23.4,Data Analytics
REV0001567,EMP00447,2023,Q4,3.2,83,4,2,5,0,20.8,Data Analytics
REV0001568,EMP00447,2024,Q4,3.5,94,3,2,4,0,17.7,Data Analytics
REV0001569,EMP00448,2020,Q1,3.3,86,4,4,4,0,23.4,Legal
REV0001570,EMP00448,2021,Q3,2.2,60,3,4,2,0,8.3,Legal
REV0001571,EMP00448,2022,Q2,2.4,59,2,3,4,0,18.3,Legal
REV0001572,EMP00448,2023,Q2,2.7,84,2,4,4,0,25.6,Legal
REV0001573,EMP00448,2024,Q4,2.9,100,4,5,3,0,17.8,Legal
REV0001574,EMP00449,2020,Q1,3.2,74,3,5,3,0,16.0,Operations
REV0001575,EMP00449,2021,Q3,4.1,50,2,3,2,0,25.3,Operations
REV0001576,EMP00449,2022,Q1,2.4,94,5,3,4,0,21.8,Operations
REV0001577,EMP00449,2023,Q1,4.1,69,4,3,3,0,21.2,Operations
REV0001578,EMP00450,2020,Q2,4.3,91,4,4,5,0,9.7,Marketing
REV0001579,EMP00450,2021,Q3,3.3,71,4,4,5,1,18.2,Marketing
REV0001580,EMP00451,2020,Q4,3.6,58,3,5,5,0,14.6,Operations
REV0001581,EMP00451,2021,Q4,4.8,65,3,4,3,0,13.4,Operations
REV0001582,EMP00451,2022,Q3,2.0,81,1,3,4,0,13.8,Operations
REV0001583,EMP00451,2023,Q4,2.3,87,4,2,2,0,26.6,Operations
REV0001584,EMP00451,2024,Q2,4.7,64,3,2,5,0,15.6,Operations
REV0001585,EMP00452,2020,Q4,3.0,85,4,3,5,0,22.9,Legal
REV0001586,EMP00452,2021,Q2,4.3,87,4,4,4,0,17.6,Legal
REV0001587,EMP00452,2022,Q4,4.7,90,3,4,4,0,29.8,Legal
REV0001588,EMP00453,2020,Q1,3.4,54,3,1,1,0,16.5,Sales
REV0001589,EMP00453,2021,Q1,3.7,50,4,5,4,0,23.4,Sales
REV0001590,EMP00453,2022,Q2,2.9,76,5,4,3,0,18.0,Sales
REV0001591,EMP00453,2023,Q4,4.0,68,3,4,3,0,26.2,Sales
REV0001592,EMP00453,2024,Q2,2.6,59,4,2,3,0,21.2,Sales
REV0001593,EMP00454,2020,Q3,3.2,88,3,2,4,0,10.0,Customer Success
REV0001594,EMP00454,2021,Q1,3.0,90,4,4,3,0,28.2,Customer Success
REV0001595,EMP00454,2022,Q4,4.5,100,3,3,3,0,16.1,Customer Success
REV0001596,EMP00454,2023,Q1,3.7,61,1,3,5,0,21.3,Customer Success
REV0001597,EMP00454,2024,Q3,3.5,99,4,1,4,0,29.5,Customer Success
REV0001598,EMP00455,2020,Q4,4.2,95,3,4,5,0,27.9,Engineering
REV0001599,EMP00456,2020,Q4,4.4,82,4,4,2,0,24.3,Operations
REV0001600,EMP00456,2021,Q4,3.7,92,2,3,2,0,23.7,Operations
REV0001601,EMP00456,2022,Q3,2.6,59,1,3,4,0,27.4,Operations
REV0001602,EMP00456,2023,Q2,2.7,67,3,3,4,0,24.3,Operations
REV0001603,EMP00456,2024,Q4,2.2,63,5,4,3,1,7.0,Operations
REV0001604,EMP00457,2020,Q3,3.4,74,4,2,3,0,4.9,Product
REV0001605,EMP00457,2021,Q2,4.7,53,5,3,3,0,29.0,Product
REV0001606,EMP00457,2022,Q1,2.1,85,4,3,3,0,17.0,Product
REV0001607,EMP00457,2023,Q3,2.3,62,4,3,5,0,18.0,Product
REV0001608,EMP00457,2024,Q3,5.0,62,3,3,1,0,17.5,Product
REV0001609,EMP00458,2020,Q3,3.3,58,5,4,4,0,5.6,Data Analytics
REV0001610,EMP00458,2021,Q4,3.4,92,4,1,4,0,23.7,Data Analytics
REV0001611,EMP00458,2022,Q1,3.2,86,2,4,3,0,14.1,Data Analytics
REV0001612,EMP00458,2023,Q4,3.1,64,4,5,3,0,19.0,Data Analytics
REV0001613,EMP00458,2024,Q4,2.7,74,2,3,3,0,24.8,Data Analytics
REV0001614,EMP00459,2020,Q4,3.5,78,4,3,4,0,24.6,Product
REV0001615,EMP00459,2021,Q2,3.1,57,5,4,3,0,19.5,Product
REV0001616,EMP00459,2022,Q3,4.9,89,5,4,2,0,24.2,Product
REV0001617,EMP00459,2023,Q4,4.6,88,5,4,3,0,10.2,Product
REV0001618,EMP00459,2024,Q4,3.5,75,4,1,3,0,7.0,Product
REV0001619,EMP00460,2020,Q4,4.1,86,1,3,5,0,29.9,Operations
REV0001620,EMP00460,2021,Q4,3.0,54,1,4,3,0,11.2,Operations
REV0001621,EMP00460,2022,Q2,2.2,81,4,4,2,0,4.1,Operations
REV0001622,EMP00461,2020,Q1,3.3,62,5,3,4,0,15.7,Data Analytics
REV0001623,EMP00461,2021,Q4,3.3,63,4,4,5,0,23.5,Data Analytics
REV0001624,EMP00462,2020,Q4,3.3,98,4,4,4,0,18.1,Data Analytics
REV0001625,EMP00462,2021,Q2,4.0,85,3,3,3,1,3.4,Data Analytics
REV0001626,EMP00462,2022,Q3,3.3,88,3,3,3,0,16.5,Data Analytics
REV0001627,EMP00463,2020,Q1,2.4,55,4,3,3,1,28.6,Sales
REV0001628,EMP00463,2021,Q4,3.1,53,5,4,3,0,7.2,Sales
REV0001629,EMP00464,2020,Q3,4.7,60,4,2,4,0,10.4,Legal
REV0001630,EMP00464,2021,Q3,5.0,85,2,3,3,0,20.7,Legal
REV0001631,EMP00464,2022,Q1,2.9,55,4,4,5,0,19.7,Legal
REV0001632,EMP00464,2023,Q4,4.9,93,2,5,5,0,29.2,Legal
REV0001633,EMP00464,2024,Q4,4.2,79,4,4,4,0,8.7,Legal
REV0001634,EMP00465,2020,Q4,3.9,66,3,5,4,0,26.7,Product
REV0001635,EMP00465,2021,Q1,3.8,87,4,5,4,0,19.7,Product
REV0001636,EMP00465,2022,Q2,2.3,56,5,4,4,0,23.8,Product
REV0001637,EMP00465,2023,Q2,5.0,79,5,3,3,0,17.9,Product
REV0001638,EMP00465,2024,Q3,4.8,53,5,1,4,0,25.4,Product
REV0001639,EMP00466,2020,Q3,4.4,58,4,3,4,0,13.3,Operations
REV0001640,EMP00466,2021,Q1,2.6,70,4,5,3,0,21.8,Operations
REV0001641,EMP00466,2022,Q4,3.8,72,2,3,5,0,15.8,Operations
REV0001642,EMP00466,2023,Q4,3.2,56,3,3,4,0,28.1,Operations
REV0001643,EMP00467,2020,Q2,3.0,64,1,5,3,0,13.0,Marketing
REV0001644,EMP00467,2021,Q1,3.5,97,4,3,5,0,23.1,Marketing
REV0001645,EMP00467,2022,Q1,2.9,92,4,2,5,0,10.4,Marketing
REV0001646,EMP00467,2023,Q2,3.2,95,4,3,3,0,8.2,Marketing
REV0001647,EMP00467,2024,Q2,2.5,69,1,4,2,1,17.4,Marketing
REV0001648,EMP00468,2020,Q3,4.8,53,4,5,3,0,10.2,Sales
REV0001649,EMP00468,2021,Q3,2.1,87,3,4,3,0,3.1,Sales
REV0001650,EMP00468,2022,Q1,3.5,59,4,5,4,0,29.1,Sales
REV0001651,EMP00468,2023,Q2,2.2,80,5,5,4,0,23.3,Sales
REV0001652,EMP00469,2020,Q3,3.7,70,5,1,3,0,15.9,Product
REV0001653,EMP00469,2021,Q1,4.9,81,5,5,2,1,6.8,Product
REV0001654,EMP00469,2022,Q4,4.6,87,4,3,5,0,23.9,Product
REV0001655,EMP00469,2023,Q4,3.3,96,5,3,4,0,12.1,Product
REV0001656,EMP00469,2024,Q2,5.0,92,4,3,3,0,13.1,Product
REV0001657,EMP00470,2020,Q3,4.4,81,2,3,4,0,20.8,Finance
REV0001658,EMP00470,2021,Q1,3.9,68,4,4,4,1,25.2,Finance
REV0001659,EMP00471,2020,Q1,3.6,84,4,3,4,0,7.9,Operations
REV0001660,EMP00471,2021,Q1,4.8,63,4,5,4,0,29.3,Operations
REV0001661,EMP00471,2022,Q1,4.6,83,4,4,4,0,29.1,Operations
REV0001662,EMP00471,2023,Q3,4.7,88,3,2,4,0,17.8,Operations
REV0001663,EMP00471,2024,Q2,4.1,96,4,3,1,0,11.4,Operations
REV0001664,EMP00472,2020,Q2,3.0,59,4,4,5,0,15.1,Sales
REV0001665,EMP00472,2021,Q2,2.2,82,4,1,4,0,7.4,Sales
REV0001666,EMP00473,2020,Q1,2.7,73,3,4,3,0,15.4,Legal
REV0001667,EMP00474,2020,Q4,4.2,63,4,3,4,0,17.9,Customer Success
REV0001668,EMP00474,2021,Q3,3.2,60,3,3,2,0,27.5,Customer Success
REV0001669,EMP00474,2022,Q4,2.3,67,4,4,3,0,26.7,Customer Success
REV0001670,EMP00475,2020,Q4,2.0,81,4,3,3,0,17.2,Marketing
REV0001671,EMP00476,2020,Q1,4.3,90,3,2,4,0,5.3,Engineering
REV0001672,EMP00477,2020,Q2,3.7,79,3,4,4,0,21.4,Marketing
REV0001673,EMP00478,2020,Q1,2.6,99,3,5,5,0,5.3,Data Analytics
REV0001674,EMP00478,2021,Q1,2.3,63,4,3,4,0,8.9,Data Analytics
REV0001675,EMP00478,2022,Q4,4.1,90,3,3,3,0,10.9,Data Analytics
REV0001676,EMP00478,2023,Q2,2.8,61,4,3,4,0,17.7,Data Analytics
REV0001677,EMP00478,2024,Q1,4.7,87,3,3,5,0,13.6,Data Analytics
REV0001678,EMP00479,2020,Q2,3.1,59,4,5,3,0,22.3,Data Analytics
REV0001679,EMP00479,2021,Q2,3.0,69,3,3,4,0,27.4,Data Analytics
REV0001680,EMP00479,2022,Q3,5.0,69,4,3,2,0,24.3,Data Analytics
REV0001681,EMP00479,2023,Q3,3.8,77,3,5,4,0,22.5,Data Analytics
REV0001682,EMP00479,2024,Q3,4.2,76,3,3,3,0,18.7,Data Analytics
REV0001683,EMP00480,2020,Q3,2.8,88,1,4,5,0,15.6,Finance
REV0001684,EMP00480,2021,Q2,2.1,95,2,5,4,0,26.9,Finance
REV0001685,EMP00480,2022,Q4,2.7,93,4,3,4,1,8.2,Finance
REV0001686,EMP00480,2023,Q3,4.0,52,3,4,5,1,20.6,Finance
REV0001687,EMP00480,2024,Q3,4.2,53,3,2,4,0,22.4,Finance
REV0001688,EMP00481,2020,Q4,4.3,70,3,3,3,0,13.5,HR
REV0001689,EMP00481,2021,Q2,2.2,55,5,3,4,1,26.6,HR
REV0001690,EMP00481,2022,Q1,2.2,51,3,4,3,0,5.0,HR
REV0001691,EMP00481,2023,Q1,2.1,97,2,4,4,0,23.7,HR
REV0001692,EMP00481,2024,Q2,4.9,99,3,3,2,0,23.2,HR
REV0001693,EMP00482,2020,Q2,3.8,80,4,3,5,0,14.3,Operations
REV0001694,EMP00482,2021,Q3,4.1,63,4,3,3,0,11.6,Operations
REV0001695,EMP00483,2020,Q3,4.3,96,5,4,3,0,8.6,Data Analytics
REV0001696,EMP00483,2021,Q2,2.9,71,3,3,3,0,6.7,Data Analytics
REV0001697,EMP00483,2022,Q3,2.1,86,4,4,4,0,11.8,Data Analytics
REV0001698,EMP00483,2023,Q3,4.4,50,3,3,4,0,8.7,Data Analytics
REV0001699,EMP00483,2024,Q4,2.1,71,1,3,3,0,19.3,Data Analytics
REV0001700,EMP00484,2020,Q3,4.6,80,3,2,4,1,21.0,Engineering
REV0001701,EMP00484,2021,Q4,2.5,60,4,5,5,0,7.8,Engineering
REV0001702,EMP00484,2022,Q3,4.0,50,3,4,5,1,10.7,Engineering
REV0001703,EMP00484,2023,Q3,4.9,64,4,1,4,0,5.4,Engineering
REV0001704,EMP00484,2024,Q4,4.7,84,3,5,3,1,9.7,Engineering
REV0001705,EMP00485,2020,Q3,3.6,95,4,4,1,0,19.1,Data Analytics
REV0001706,EMP00485,2021,Q4,4.7,53,5,3,4,0,12.5,Data Analytics
REV0001707,EMP00485,2022,Q1,2.5,85,1,4,5,1,6.5,Data Analytics
REV0001708,EMP00486,2020,Q4,4.9,98,2,4,1,0,5.1,Sales
REV0001709,EMP00486,2021,Q2,4.5,85,5,4,5,0,8.3,Sales
REV0001710,EMP00486,2022,Q1,2.4,62,4,4,4,0,26.6,Sales
REV0001711,EMP00486,2023,Q3,3.7,95,1,3,3,0,9.6,Sales
REV0001712,EMP00486,2024,Q1,2.3,68,2,4,5,1,26.2,Sales
REV0001713,EMP00487,2020,Q3,2.3,52,5,5,3,0,19.5,Sales
REV0001714,EMP00487,2021,Q3,4.8,53,4,3,4,1,11.8,Sales
REV0001715,EMP00487,2022,Q4,3.8,66,5,5,4,0,9.7,Sales
REV0001716,EMP00487,2023,Q4,3.2,89,4,4,4,1,15.9,Sales
REV0001717,EMP00487,2024,Q3,2.6,85,1,4,5,0,20.7,Sales
REV0001718,EMP00488,2020,Q4,2.6,62,5,3,3,0,16.2,Finance
REV0001719,EMP00489,2020,Q4,2.9,58,3,2,5,0,28.9,Marketing
REV0001720,EMP00490,2020,Q1,3.2,64,1,4,5,0,27.1,Marketing
REV0001721,EMP00490,2021,Q2,2.4,59,4,4,3,0,24.7,Marketing
REV0001722,EMP00490,2022,Q3,4.4,81,3,3,3,0,18.4,Marketing
REV0001723,EMP00491,2020,Q1,2.7,60,2,3,4,0,28.0,Sales
REV0001724,EMP00491,2021,Q3,4.9,91,3,4,3,0,28.7,Sales
REV0001725,EMP00491,2022,Q4,4.2,54,4,3,4,0,5.2,Sales
REV0001726,EMP00491,2023,Q3,3.9,68,4,3,3,0,19.5,Sales
REV0001727,EMP00491,2024,Q4,3.2,94,5,4,3,0,17.7,Sales
REV0001728,EMP00492,2020,Q2,4.7,82,3,4,5,0,23.2,Legal
REV0001729,EMP00493,2020,Q4,4.6,55,3,4,3,0,3.5,Sales
REV0001730,EMP00493,2021,Q4,4.8,91,3,5,3,0,23.5,Sales
REV0001731,EMP00493,2022,Q2,2.8,80,5,3,5,0,9.0,Sales
REV0001732,EMP00493,2023,Q1,4.6,82,4,4,4,0,8.2,Sales
REV0001733,EMP00493,2024,Q2,4.8,67,3,3,3,0,14.4,Sales
REV0001734,EMP00494,2020,Q1,3.0,80,4,2,5,0,20.7,Engineering
REV0001735,EMP00494,2021,Q4,4.5,54,4,4,3,0,24.8,Engineering
REV0001736,EMP00494,2022,Q2,2.1,53,5,2,3,0,26.6,Engineering
REV0001737,EMP00494,2023,Q2,2.7,57,4,4,3,0,29.9,Engineering
REV0001738,EMP00494,2024,Q4,2.2,76,4,3,2,0,9.4,Engineering
REV0001739,EMP00495,2020,Q3,2.7,99,3,3,3,0,11.6,Finance
REV0001740,EMP00495,2021,Q4,2.1,73,4,5,5,0,24.9,Finance
REV0001741,EMP00495,2022,Q4,4.0,78,4,4,3,0,10.2,Finance
REV0001742,EMP00495,2023,Q1,2.1,57,2,5,2,0,9.5,Finance
REV0001743,EMP00496,2020,Q1,2.3,95,1,4,2,0,4.1,Legal
REV0001744,EMP00496,2021,Q3,4.5,58,5,2,3,0,23.1,Legal
REV0001745,EMP00496,2022,Q2,3.8,67,4,4,3,1,13.7,Legal
REV0001746,EMP00496,2023,Q2,3.7,73,4,5,5,1,20.8,Legal
REV0001747,EMP00497,2020,Q4,2.7,50,3,2,4,0,12.1,Data Analytics
REV0001748,EMP00497,2021,Q1,2.8,86,5,2,5,0,7.6,Data Analytics
REV0001749,EMP00497,2022,Q2,2.3,96,4,3,3,0,24.3,Data Analytics
REV0001750,EMP00497,2023,Q1,2.3,95,3,5,4,0,25.3,Data Analytics
REV0001751,EMP00497,2024,Q3,4.7,50,4,4,4,0,11.7,Data Analytics
REV0001752,EMP00498,2020,Q1,4.5,68,4,4,2,1,16.3,Legal
REV0001753,EMP00498,2021,Q4,2.8,60,5,4,5,1,16.5,Legal
REV0001754,EMP00498,2022,Q4,3.7,79,4,5,3,0,25.8,Legal
REV0001755,EMP00498,2023,Q3,2.8,95,3,5,4,0,8.6,Legal
REV0001756,EMP00498,2024,Q2,2.4,83,4,1,3,0,24.3,Legal
REV0001757,EMP00499,2020,Q4,3.4,85,1,4,4,0,26.4,Product
REV0001758,EMP00500,2020,Q1,2.8,86,3,3,3,0,4.3,Customer Success
REV0001759,EMP00501,2020,Q2,3.4,74,3,3,4,1,26.7,Customer Success
REV0001760,EMP00501,2021,Q3,2.4,81,3,5,3,1,14.5,Customer Success
REV0001761,EMP00501,2022,Q1,2.9,50,3,3,4,0,20.2,Customer Success
REV0001762,EMP00501,2023,Q3,3.1,73,4,4,4,0,19.2,Customer Success
REV0001763,EMP00502,2020,Q1,4.0,74,4,2,2,0,26.4,Engineering
REV0001764,EMP00502,2021,Q1,2.6,89,4,3,2,1,15.5,Engineering
REV0001765,EMP00502,2022,Q1,3.2,57,3,3,3,1,9.3,Engineering
REV0001766,EMP00502,2023,Q1,4.8,88,3,5,4,0,15.9,Engineering
REV0001767,EMP00502,2024,Q4,4.6,92,4,1,3,0,8.9,Engineering
REV0001768,EMP00503,2020,Q3,4.9,82,4,3,4,0,9.4,HR
REV0001769,EMP00503,2021,Q4,4.7,61,3,3,4,0,12.9,HR
REV0001770,EMP00503,2022,Q1,3.6,91,4,2,4,0,21.2,HR
REV0001771,EMP00503,2023,Q4,4.2,79,3,3,4,0,17.2,HR
REV0001772,EMP00503,2024,Q3,3.8,67,3,4,4,0,25.7,HR
REV0001773,EMP00504,2020,Q4,3.1,68,3,4,5,0,13.1,Engineering
REV0001774,EMP00504,2021,Q2,2.1,62,4,5,4,0,18.2,Engineering
REV0001775,EMP00504,2022,Q4,2.5,88,4,3,4,0,20.3,Engineering
REV0001776,EMP00504,2023,Q4,4.4,83,3,4,4,1,14.9,Engineering
REV0001777,EMP00504,2024,Q1,3.3,77,3,2,1,0,5.6,Engineering
REV0001778,EMP00505,2020,Q4,2.2,64,3,3,5,0,25.1,Marketing
REV0001779,EMP00505,2021,Q2,4.2,68,4,3,4,0,11.7,Marketing
REV0001780,EMP00505,2022,Q4,3.2,85,3,3,4,1,16.7,Marketing
REV0001781,EMP00505,2023,Q3,5.0,87,3,4,5,0,3.7,Marketing
REV0001782,EMP00505,2024,Q4,4.1,75,3,5,3,1,3.0,Marketing
REV0001783,EMP00506,2020,Q4,4.6,86,4,5,3,0,11.8,Customer Success
REV0001784,EMP00506,2021,Q2,2.3,88,4,2,2,0,9.9,Customer Success
REV0001785,EMP00506,2022,Q1,3.4,95,4,2,5,0,27.9,Customer Success
REV0001786,EMP00506,2023,Q4,3.4,56,3,3,4,0,19.9,Customer Success
REV0001787,EMP00506,2024,Q4,2.4,53,4,3,5,0,6.5,Customer Success
REV0001788,EMP00507,2020,Q4,3.8,78,3,4,5,0,19.9,Sales
REV0001789,EMP00507,2021,Q3,2.4,58,5,3,3,0,16.8,Sales
REV0001790,EMP00507,2022,Q4,2.1,99,3,5,2,0,5.0,Sales
REV0001791,EMP00507,2023,Q4,3.2,64,4,4,1,0,4.1,Sales
REV0001792,EMP00507,2024,Q4,2.7,60,5,4,3,0,22.9,Sales
REV0001793,EMP00508,2020,Q1,2.9,78,1,3,2,0,14.0,Product
REV0001794,EMP00508,2021,Q2,4.2,87,4,2,4,1,7.8,Product
REV0001795,EMP00508,2022,Q1,2.1,90,5,3,4,0,19.5,Product
REV0001796,EMP00508,2023,Q3,4.4,99,2,4,4,0,16.4,Product
REV0001797,EMP00508,2024,Q1,3.0,84,4,5,4,0,7.5,Product
REV0001798,EMP00509,2020,Q4,4.3,98,4,3,3,0,21.8,Product
REV0001799,EMP00510,2020,Q1,3.1,50,3,3,3,0,3.3,Operations
REV0001800,EMP00510,2021,Q3,2.5,97,5,4,3,0,24.2,Operations
REV0001801,EMP00510,2022,Q3,3.6,59,3,5,3,0,21.3,Operations
REV0001802,EMP00510,2023,Q3,3.4,63,5,3,3,0,6.4,Operations
REV0001803,EMP00510,2024,Q1,4.7,57,4,3,4,0,22.7,Operations
REV0001804,EMP00511,2020,Q2,4.4,55,5,3,4,1,15.9,Operations
REV0001805,EMP00511,2021,Q1,4.4,63,3,4,4,1,28.4,Operations
REV0001806,EMP00511,2022,Q2,2.2,87,4,5,2,0,13.2,Operations
REV0001807,EMP00512,2020,Q1,4.6,92,3,2,4,0,26.0,Product
REV0001808,EMP00512,2021,Q4,2.8,64,4,5,4,0,23.0,Product
REV0001809,EMP00513,2020,Q1,2.4,77,3,3,3,0,21.1,HR
REV0001810,EMP00513,2021,Q1,3.0,66,3,3,3,0,11.1,HR
REV0001811,EMP00513,2022,Q1,3.6,65,4,4,3,0,24.6,HR
REV0001812,EMP00513,2023,Q2,4.4,73,4,3,3,0,25.2,HR
REV0001813,EMP00513,2024,Q4,3.7,96,2,3,3,0,24.6,HR
REV0001814,EMP00514,2020,Q4,2.5,66,2,4,1,0,13.4,Finance
REV0001815,EMP00515,2020,Q1,5.0,91,5,3,5,0,19.0,Sales
REV0001816,EMP00515,2021,Q2,4.2,89,3,4,4,1,14.8,Sales
REV0001817,EMP00515,2022,Q3,2.7,66,3,2,4,0,26.3,Sales
REV0001818,EMP00516,2020,Q4,4.6,78,3,4,5,1,6.1,Marketing
REV0001819,EMP00516,2021,Q2,3.3,90,3,3,4,0,26.6,Marketing
REV0001820,EMP00516,2022,Q1,4.9,78,2,4,3,0,19.0,Marketing
REV0001821,EMP00516,2023,Q1,4.7,50,4,3,4,0,22.8,Marketing
REV0001822,EMP00516,2024,Q2,2.8,95,4,4,4,0,12.4,Marketing
REV0001823,EMP00517,2020,Q1,3.4,93,4,3,2,0,20.8,Sales
REV0001824,EMP00517,2021,Q2,3.0,76,3,3,3,0,9.9,Sales
REV0001825,EMP00517,2022,Q1,4.1,60,4,3,3,0,18.8,Sales
REV0001826,EMP00517,2023,Q1,2.3,54,3,2,3,0,9.9,Sales
REV0001827,EMP00517,2024,Q2,3.5,100,4,3,5,0,28.7,Sales
REV0001828,EMP00518,2020,Q2,2.7,63,4,2,4,0,8.4,Legal
REV0001829,EMP00518,2021,Q1,4.1,86,5,5,2,0,25.1,Legal
REV0001830,EMP00518,2022,Q4,3.9,84,3,2,4,1,28.9,Legal
REV0001831,EMP00518,2023,Q1,3.4,69,4,3,4,0,16.7,Legal
REV0001832,EMP00518,2024,Q1,4.7,56,3,3,4,0,28.6,Legal
REV0001833,EMP00519,2020,Q3,4.1,50,4,2,3,0,22.0,Customer Success
REV0001834,EMP00520,2020,Q1,3.1,53,4,4,4,0,18.3,Engineering
REV0001835,EMP00520,2021,Q2,2.8,54,4,1,4,0,13.8,Engineering
REV0001836,EMP00520,2022,Q2,4.3,84,3,2,5,1,11.0,Engineering
REV0001837,EMP00520,2023,Q2,4.9,57,4,2,5,1,17.6,Engineering
REV0001838,EMP00520,2024,Q4,4.7,83,4,4,4,0,8.1,Engineering
REV0001839,EMP00521,2020,Q2,4.3,64,3,1,3,0,18.2,Finance
REV0001840,EMP00521,2021,Q1,3.1,96,4,4,4,0,26.2,Finance
REV0001841,EMP00521,2022,Q2,4.5,66,4,4,3,0,19.5,Finance
REV0001842,EMP00521,2023,Q2,3.9,77,4,2,4,0,7.7,Finance
REV0001843,EMP00522,2020,Q3,3.2,95,4,5,3,0,21.8,Sales
REV0001844,EMP00523,2020,Q1,2.4,89,5,2,5,1,27.5,Sales
REV0001845,EMP00523,2021,Q3,4.0,51,4,5,5,0,22.9,Sales
REV0001846,EMP00523,2022,Q4,4.9,79,3,4,3,0,20.2,Sales
REV0001847,EMP00524,2020,Q2,4.0,82,3,5,3,1,9.5,Legal
REV0001848,EMP00524,2021,Q1,4.5,54,2,5,4,0,3.1,Legal
REV0001849,EMP00524,2022,Q2,3.5,95,3,4,4,1,24.9,Legal
REV0001850,EMP00524,2023,Q3,4.9,62,4,3,3,0,26.1,Legal
REV0001851,EMP00524,2024,Q4,3.8,61,3,3,4,0,6.4,Legal
REV0001852,EMP00525,2020,Q1,2.4,69,5,4,4,0,20.8,Marketing
REV0001853,EMP00525,2021,Q3,3.5,100,4,3,4,0,9.9,Marketing
REV0001854,EMP00525,2022,Q3,3.5,57,1,4,4,0,29.9,Marketing
REV0001855,EMP00525,2023,Q4,3.5,52,5,3,3,0,10.6,Marketing
REV0001856,EMP00526,2020,Q2,4.8,53,3,3,4,1,26.6,Data Analytics
REV0001857,EMP00526,2021,Q4,2.2,70,3,2,3,0,15.5,Data Analytics
REV0001858,EMP00526,2022,Q3,2.1,63,3,3,4,0,9.6,Data Analytics
REV0001859,EMP00526,2023,Q1,2.4,65,2,1,4,0,11.8,Data Analytics
REV0001860,EMP00526,2024,Q2,2.2,94,3,3,5,1,15.8,Data Analytics
REV0001861,EMP00527,2020,Q3,3.1,98,4,4,2,0,24.0,Finance
REV0001862,EMP00527,2021,Q1,2.3,93,4,3,3,0,10.5,Finance
REV0001863,EMP00527,2022,Q2,4.1,50,5,4,3,0,16.8,Finance
REV0001864,EMP00527,2023,Q4,2.1,61,3,4,3,0,22.6,Finance
REV0001865,EMP00528,2020,Q2,2.5,100,4,3,2,0,4.7,Customer Success
REV0001866,EMP00528,2021,Q4,2.9,54,5,4,4,0,24.2,Customer Success
REV0001867,EMP00528,2022,Q3,3.3,52,5,4,4,0,15.9,Customer Success
REV0001868,EMP00528,2023,Q4,4.6,65,5,3,5,0,10.3,Customer Success
REV0001869,EMP00528,2024,Q2,2.6,67,3,5,5,0,29.2,Customer Success
REV0001870,EMP00529,2020,Q4,4.9,86,5,5,4,0,9.8,Marketing
REV0001871,EMP00529,2021,Q1,4.0,90,5,2,4,0,13.2,Marketing
REV0001872,EMP00529,2022,Q1,2.9,63,4,4,4,1,17.7,Marketing
REV0001873,EMP00529,2023,Q2,3.8,77,2,3,5,0,26.1,Marketing
REV0001874,EMP00529,2024,Q2,4.0,91,3,2,2,0,10.1,Marketing
REV0001875,EMP00530,2020,Q3,2.4,59,3,5,4,0,5.3,Engineering
REV0001876,EMP00530,2021,Q1,4.0,86,4,3,5,0,20.6,Engineering
REV0001877,EMP00530,2022,Q1,4.1,71,3,3,4,0,12.2,Engineering
REV0001878,EMP00531,2020,Q4,2.1,69,5,3,5,0,13.7,HR
REV0001879,EMP00531,2021,Q3,2.9,97,1,2,4,0,4.5,HR
REV0001880,EMP00531,2022,Q2,3.3,50,3,4,3,0,25.7,HR
REV0001881,EMP00531,2023,Q4,2.9,66,4,3,3,0,16.6,HR
